"AIM_low","GEM_low","MESSAGE_low","REMIND_low","WITCH_low","AIM_mean","GEM_mean","MESSAGE_mean","REMIND_mean","WITCH_mean","AIM_median","GEM_median","MESSAGE_median","REMIND_median","WITCH_median","AIM_high","GEM_high","MESSAGE_high","REMIND_high","WITCH_high"
2.53350203334894,1.15524351148539,0.703700312211848,0.728901069933921,1.71551898193308,2.63797790331451,1.23519652241828,1.06961319648125,0.915751602062419,1.84298561235586,2.62733649633456,1.2332487140718,1.04914010956429,0.906129669813931,1.83286227317265,2.78401397481704,1.321317867401,1.50909382424554,1.13613537753367,2.00384045361049
2.52045715466497,1.14922124514981,0.694901293972661,0.717731819113801,1.69934094687699,2.62343129535535,1.22768759038774,1.05882345353792,0.903835472750689,1.82488407578638,2.61298110128893,1.22601677963725,1.03808720844556,0.894781290375618,1.8147815344294,2.76581228447249,1.31207024561554,1.49424588641701,1.12180243854829,1.98300254828055
2.50719965153438,1.14227476780656,0.68724364692337,0.709039608526406,1.68392776198373,2.6091922509608,1.21969588882095,1.05050480333721,0.892338684452164,1.80753155112778,2.59896237063569,1.21777869939072,1.02913074984111,0.882888552683048,1.79775250990954,2.75136400638233,1.30286845513014,1.48394220925004,1.10698049138398,1.96481368130421
2.49474945169492,1.13543880772085,0.681462621083787,0.69852101126757,1.66813490220923,2.5952827380154,1.21215787363691,1.04195452061848,0.87958135991794,1.7901582267046,2.58503346088318,1.21035576731941,1.0210902676812,0.869868775219745,1.78019441756281,2.73732246397274,1.29508806947636,1.47283033977238,1.09334633616094,1.94545770094412
2.48171632855553,1.12924020176742,0.676634118623493,0.688532189012176,1.65245681559224,2.58052821974394,1.204639794977,1.03242880085329,0.868095619707363,1.77297817914592,2.57052031131714,1.20287832811314,1.01203620430457,0.859230733859159,1.76328176927762,2.71830372173096,1.28560900142137,1.46061713911576,1.07823578258841,1.92712780937826
2.46921707398412,1.12276991723446,0.666145386609033,0.678432236827603,1.63718700760146,2.56684802340619,1.19756855493387,1.02256630444088,0.856181825030422,1.75598870247313,2.55705825787952,1.19585434571866,1.00224450576294,0.847717296479773,1.74648394034842,2.70293570331917,1.27814070115141,1.44954388302909,1.06431544793002,1.90742759966504
2.45642663114942,1.11673228547963,0.659226200836612,0.667940630783898,1.62185527401808,2.55264039939667,1.19042502954329,1.01446773337706,0.844323000705897,1.73922791960529,2.54287857579349,1.1887498819031,0.994180276593505,0.835440366500936,1.72962138826711,2.68688397607343,1.26983335315697,1.43996696842193,1.05029982185653,1.88983018162874
2.44403972393549,1.11062586464418,0.651382992383363,0.658331126436278,1.60614254215072,2.53946692497621,1.1835234340232,1.0040067663164,0.83292975681613,1.72229060857449,2.52950115534398,1.18167091542464,0.984106338466175,0.824048936509038,1.71301534460163,2.67422451078126,1.26192551507785,1.4246703042844,1.0385829922438,1.86984891037779
2.43193933027241,1.10423475745244,0.646314434033223,0.649446329052762,1.59065263619644,2.52580124481718,1.17702648961604,0.996952623438494,0.821560590085948,1.70550050744597,2.51604199235364,1.17567591734057,0.977509147334109,0.81308691100616,1.69617311060179,2.65801625959457,1.25446451980909,1.4154629738283,1.02178668418534,1.85237815704825
2.41963606371862,1.09880271907256,0.639971690738142,0.638864678819014,1.57640211088033,2.51231233722987,1.17056338593259,0.988711846716543,0.810193440113622,1.68867599278391,2.50265538900161,1.16894130455483,0.968665177919835,0.801778204395596,1.67928129514525,2.64274039678378,1.24733601706194,1.40719937705416,1.01045440193745,1.83253462604081
2.40725837713286,1.0930902596503,0.635047830336845,0.628719546301081,1.56180975460961,2.49890105016502,1.16340740579588,0.980418380156947,0.798804114157326,1.67278881988663,2.48944745777142,1.16200335600463,0.960026878012208,0.79038793979708,1.66343654460469,2.62725295477081,1.23910244237779,1.39805146058967,0.99717411793906,1.8155022670455
2.3954654821091,1.08718897501796,0.628896471199722,0.620378922206655,1.54682020274116,2.48561982442043,1.15715231515483,0.972907248172579,0.78752577796511,1.65631875404623,2.47645564614011,1.15568859518398,0.952937576223687,0.77890832783429,1.64762428782114,2.61286036503952,1.23200308123243,1.38684619498204,0.983989352235306,1.79649626382894
2.38325995072964,1.08201757619929,0.619935379962424,0.610285069871132,1.53214513283076,2.47293019300405,1.15093232905088,0.963115313576996,0.776573979177469,1.6404898107595,2.46336189370892,1.14946904668693,0.942602738985581,0.768703841910046,1.63173722240969,2.60010144333545,1.22412244433042,1.37441854064611,0.97027622132604,1.77881296642475
2.37172895165717,1.07659181302805,0.614171305964564,0.60122134889851,1.51874670795242,2.45983097983204,1.14495514047702,0.954932902971348,0.76498764654466,1.62514971867882,2.45028933944213,1.14363053913528,0.93523455077752,0.757162290842205,1.61626274684564,2.58528501944731,1.21805978072207,1.36373004611643,0.957026246568701,1.76237985269359
2.3599335657834,1.07107815867162,0.606006712443812,0.591981220274293,1.50448538939242,2.44724879278683,1.13880230990172,0.946380915206128,0.754026833998749,1.60926136357475,2.43764202873799,1.13752564721495,0.926151789354111,0.745832690922062,1.6008191228506,2.57211449532331,1.21085049956098,1.35192710918252,0.944745924566637,1.74379027418396
2.34877764812319,1.06575581563087,0.600498165406632,0.582970326296494,1.48985910798276,2.43436966720941,1.13295476851303,0.93924654624162,0.74390450436942,1.59373007775061,2.42498358598108,1.13168535547176,0.919653557292046,0.736436583552784,1.58506059822589,2.55731696999743,1.20407874537897,1.34443832960757,0.931176034229112,1.72610926068953
2.33673915157724,1.06076451473129,0.595469596011414,0.573117151866274,1.47620605563745,2.4219255329279,1.12730091235032,0.930184864635291,0.732868733827892,1.57859795420987,2.41293407923171,1.12606521527407,0.909855614063452,0.725540721101698,1.57015312650743,2.54406110895707,1.19776168492951,1.33435011478843,0.918668814716312,1.70958723956213
2.32548376896471,1.05626640749754,0.588724319941409,0.564756945060618,1.46299558481592,2.40926259418733,1.12204732786211,0.922714518225814,0.722176709963396,1.56339673970794,2.40000768214254,1.12082390818561,0.901561288329711,0.714160643405866,1.55476088314207,2.52945262202085,1.19192303870456,1.32494622274921,0.907018940561147,1.69307222669597
2.31430849652483,1.05108862678846,0.581890787355374,0.556605540428546,1.44887421285175,2.39694639067602,1.11655411748216,0.915810326657781,0.711892877186215,1.54816532940596,2.38755573479374,1.11546615941895,0.895405753319148,0.703941718911636,1.53977405152615,2.51556923598806,1.18571979106808,1.31695937238789,0.894672283185356,1.67540784495862
2.30352623475791,1.0467907715584,0.577757229289234,0.547326970541672,1.43645028481132,2.38486288630623,1.11146419190981,0.907703218866096,0.701131363961828,1.53379804027962,2.37588467712757,1.11039894893391,0.888625870122746,0.693178854064412,1.52581263673414,2.50217743061198,1.17988030353933,1.30790393475675,0.881762879163787,1.65880118214135
2.29228484496457,1.04191109464719,0.571176008935119,0.538383290823457,1.42293853503008,2.3724519833947,1.10645709501974,0.900598706127806,0.691361031067624,1.51880678045208,2.36341527197441,1.10546490582673,0.880136825467783,0.683633525243351,1.51068439376322,2.48863129004394,1.17435418988911,1.2983377999125,0.87093585723731,1.64233166793633
2.28135621207927,1.03759895198851,0.566891508240013,0.52993634345877,1.4104818755758,2.36071849719366,1.10157041918395,0.892650834804568,0.680545892458791,1.50456950579411,2.35153529952218,1.10050191900391,0.872597532825182,0.673420744031628,1.49672178203179,2.47501051688346,1.16881858722063,1.2892937742099,0.855986014254988,1.62547530150436
2.27059572814244,1.03318584701794,0.557724604103338,0.521418734977581,1.3971685944793,2.34897404192531,1.09679166664367,0.884102745497829,0.670935477160891,1.48999814446193,2.33966994815706,1.0958395971772,0.863310089750747,0.663438074690018,1.48254399675444,2.46388148596059,1.16380562916325,1.28119993898615,0.846323923464031,1.60856061528499
2.25974108605282,1.02910241685548,0.553010584327415,0.51336552197608,1.38511672099691,2.33724322210749,1.09220251513107,0.876687235099749,0.660528209819787,1.47628368397464,2.3279618632141,1.09118621359511,0.856752782003506,0.652927503410266,1.46888365371711,2.45138398403576,1.15866870852148,1.26791051058643,0.833582336388122,1.59372876938579
2.24896400619924,1.02479368617558,0.547026055442037,0.505530215838701,1.37315887557803,2.32534340221164,1.08798871415223,0.869932765194572,0.650814364874241,1.46296873928874,2.31628597234483,1.08710363936563,0.849939025101607,0.643482673658234,1.45569842492437,2.43728186297245,1.15441657410043,1.26229145685046,0.82225702115432,1.57828248583878
2.23846847728897,1.02108320392063,0.543283856545328,0.497271443563633,1.3594136593752,2.31415195578256,1.08400622477635,0.86333636891211,0.64111181464764,1.44868143854444,2.30471624743098,1.08310057249999,0.842961477753894,0.634008669340721,1.44136483134733,2.4264955482408,1.15036613695872,1.25278578807461,0.808873662837519,1.56216972867013
2.22803292283433,1.01770132428137,0.535940501072911,0.489007526048401,1.34771756607057,2.30270706916031,1.08038017829847,0.856552310252194,0.631081984998597,1.43495940972767,2.29343288581003,1.07935150697826,0.836538699339922,0.62385961728028,1.4281007942564,2.41314051361458,1.1464710884439,1.24767687021912,0.797456690588377,1.54533826606935
2.21778562410997,1.0140572900259,0.531733228498273,0.481029168109241,1.33616478829144,2.29160424513695,1.0766509826327,0.849967550683046,0.622063564759619,1.42169162354803,2.28224266430799,1.07568325259731,0.830004114196122,0.614834252932899,1.41472915881477,2.40096301027726,1.14275418774267,1.23610071616311,0.787321559392655,1.53108015955889
2.20772218009736,1.01006694509521,0.524311991536005,0.473828358019231,1.32395471349711,2.28016770141887,1.07288825897921,0.841284225137612,0.612790836571786,1.40833232237202,2.27125627622369,1.0718965219905,0.821712787968987,0.605768209191453,1.40173979231901,2.38748358206283,1.13912920980959,1.22497317470874,0.775944124562632,1.51517017651978
2.19727831691852,1.00661294557064,0.517252494631663,0.465614591816403,1.31256329968061,2.26915295074053,1.06961055390294,0.833934688248346,0.603268448326983,1.39557030079725,2.25987625786526,1.06858925120323,0.814972958968268,0.596354475388962,1.38949102847289,2.37680752357397,1.1357601731991,1.21731151003005,0.763901044560983,1.50055041685099
2.18712665358519,1.00378965846922,0.514037016490257,0.458021601768316,1.30101082931749,2.25820044586245,1.06658332468417,0.82890051758248,0.594099314799755,1.38250128014766,2.24899664266126,1.06535158405371,0.808354336728662,0.587289978592708,1.37618465149136,2.36519458523493,1.13344321709414,1.21154840249498,0.753417738005786,1.48540199604483
2.17740650996144,1.00040874146366,0.509722780405322,0.450493761640857,1.28971904379075,2.24737747944728,1.06365582467366,0.821789235880945,0.585357903490532,1.37002682832009,2.23824306448348,1.06247115575443,0.801803692180052,0.578870445759527,1.36428057827918,2.35199857052278,1.1308554975241,1.20251772721512,0.742530657820826,1.47137540126195
2.16789966820968,0.997395179948828,0.504945466084596,0.442807329753811,1.27795285098735,2.23668052179181,1.06113231191385,0.814952320775647,0.575871983048577,1.35726194513736,2.22743436148314,1.05994942209339,0.795482311968559,0.569229465531612,1.35133283086427,2.34033623717708,1.12907642595296,1.19267567581172,0.731273931480599,1.45623665072405
2.1582737172515,0.994983878619481,0.497267624460482,0.435609592896007,1.26721803976573,2.22638646486038,1.05862110789724,0.807418424758773,0.567380365328548,1.34530840366265,2.21704844521487,1.05720540963113,0.786619724061698,0.560649951734355,1.34000296529837,2.33064698416202,1.12677407924464,1.18576613573784,0.721660267530707,1.44212062005103
2.14850435845582,0.991763785095401,0.491847427314332,0.428570597120681,1.25594254186131,2.21561802694984,1.05642156415563,0.800817266779742,0.559174666038074,1.33294659220571,2.20657670004424,1.05481482429096,0.781198412547656,0.552547321312671,1.32755063198993,2.31866586278452,1.12631096334633,1.17646305288253,0.711670331593775,1.42772281915854
2.13879658778017,0.989526111135613,0.487748025272019,0.422354379851989,1.24509110443276,2.20546241590926,1.05467554746965,0.794088713308628,0.551035951514769,1.32083997376047,2.19594432937481,1.05295745449293,0.773519051291692,0.544629271544493,1.31578522084493,2.30891592882139,1.12532192030908,1.1707817841284,0.702126919175947,1.41432425482788
2.12975582144421,0.987222766898276,0.483904644695316,0.415193198141773,1.23510151784847,2.19501556761182,1.05298381432615,0.788094118044814,0.542544423499549,1.30927304555932,2.1856165599679,1.05103131066574,0.767443740799699,0.536081973712783,1.30457387921832,2.29564661597705,1.12497003800894,1.1632784905087,0.69081191531934,1.4000126706406
2.12037285874329,0.984735478066362,0.47760476662248,0.409077547436207,1.22408254790254,2.18494960763738,1.05157504921495,0.781293957285004,0.534168284938791,1.29772709163475,2.17542964081522,1.04964846921863,0.761037022423632,0.527952335950692,1.29317556348968,2.28573701067351,1.12509437342864,1.15376620488696,0.680641422331932,1.38740013793627
2.11133457446094,0.982664129825325,0.469492825877955,0.402280957312981,1.21381609356771,2.17534644120689,1.05057111147049,0.774046465368702,0.526521857157859,1.28648844165941,2.16579938168482,1.04841780110842,0.754247871036372,0.520240639644504,1.28190732079875,2.27635985420396,1.12520444832791,1.1474867666234,0.672243731314073,1.37421566689799
2.10178919518335,0.98084240606011,0.468924955433017,0.395479654062499,1.20403305351333,2.16539416389592,1.04991140676773,0.769299479077999,0.517930851425761,1.27540602147477,2.15568282927708,1.047538815508,0.749950186376931,0.51205059675428,1.27124164037281,2.2672033835293,1.12696536551352,1.13919173803937,0.660671775212727,1.36023499353485
2.09332823250617,0.978318990649413,0.461706632813916,0.390205094964807,1.19388825193249,2.15573629178393,1.04909346190417,0.76207414014549,0.510507408162875,1.26478697010413,2.14582273654516,1.04667265629016,0.741261826822257,0.504202823423507,1.26077488219911,2.25609515316676,1.12819260100978,1.13022951567245,0.651382667915694,1.34868603303897
2.08457880469614,0.976993064752219,0.458580417694167,0.383442495073996,1.18412628115523,2.14619113942045,1.04918979442599,0.756449221849788,0.503179119062558,1.25382610848939,2.13609366848781,1.04647977988731,0.736022423934229,0.497265848121245,1.24994974939713,2.24612385692116,1.13074593052333,1.12226391914163,0.643437321105631,1.33695650463154
