"cb.grid","bestos.mm","bestos.0","bestos.1","bestos.2","bestos.se"
1430,95.9634590112393,95.2475295198793,93.9211039859509,42.922075381766,1.21794666197428
1440,88.0921320860738,87.511387538531,86.0872552024393,36.6938013918169,0.959399032967655
1450,80.2691997122372,79.8066089283897,78.2994836450678,31.1826720211093,0.748732709387949
1460,72.5971699223692,72.2353389343949,70.6652755903228,26.3940088168151,0.578480242946986
1470,65.1742318010891,64.8963171216907,63.287594422492,22.3078646995522,0.44248848175418
1480,58.0915722421899,57.8819611976092,56.2616561432081,18.8845418207195,0.334448964954121
1490,51.4280375556035,51.2727939272263,49.6691635459481,16.0680797222414,0.249557130004429
1500,45.2476166920274,45.1347124255064,43.5755197531464,13.791730820649,0.183652829042302
1510,39.5956853518071,39.5150540132311,38.0259812815377,11.9813161846589,0.133150090887825
1520,34.4993251263319,34.4427801101858,33.0460613119144,10.5626583782173,0.0957293575259698
1530,29.9650468466384,29.9261081202944,28.6394868787519,9.46167172200438,0.0677304097170674
1540,25.9823943943809,25.9560634704544,24.7924432035814,8.61056000519047,0.0471192447995317
1550,22.52474458356,22.5072603177035,21.4734486459899,7.94715969929327,0.0324954867698884
1560,19.5515439921047,19.5401434460983,18.6382223773658,7.41763949958267,0.0217451449682117
1570,17.0141328901608,17.0068332601454,16.2341658763949,6.97762841239455,0.014535809117951
1580,14.857852794417,14.8532632139146,14.2032628876501,6.59107286766795,0.00925350983032283
1590,13.0264060586436,13.0235724355565,12.4866253170366,6.23067679945574,0.0057002730032198
1600,11.4648026835542,11.4630847430489,11.0275263323919,5.87621353230331,0.00364981500771988
1610,10.1223038365007,10.1212810826965,9.77433799481087,5.51502068514067,0.00229479025119789
1620,8.95377785985955,8.95377785985955,8.68240461887882,5.14001150896929,0.00141681154355978
1630,7.92276789074952,7.92276789074952,7.71433188120077,4.74879741214948,0.000858970252631547
1640,6.99985853326219,6.99985853326219,6.84265024982667,4.34392190910566,0.000511376902075336
1650,6.16318501183366,6.16318501183366,6.04675229055076,3.93106737073276,0
1660,5.39840268723716,5.39840268723716,5.31372448734643,3.51493419804112,0
1670,4.69499380209992,4.69499380209992,4.63452029816795,3.10445745958764,0
1680,4.048706423591,4.048706423591,4.00629766148141,2.70582923564263,0
1690,3.45490206015223,3.45490206015223,3.4256980153942,2.32753326479373,0
1700,2.91620396145687,2.91620396145687,2.896455768512,1.97416595749889,0
1710,2.43132408931766,2.43132408931766,2.41821088992528,1.65059383184178,0
1720,2.00116232348756,2.00116232348756,1.99261169535305,1.36038265975744,0
1730,1.62671169354119,1.62671169354119,1.62123659589039,1.10469060339682,0
1740,1.30149941989637,1.30149941989637,1.29805675475687,0.883692466276058,0
1750,1.02515470763875,1.02515470763875,1.02302895017386,0.696263536828234,0
1760,0.79809974711389,0.79809974711389,0.796810728964832,0.540254511809004,0
1770,0.611268455187632,0.611268455187632,0.610500835919036,0.412786451638731,0
1780,0.460836100200255,0.460836100200255,0.460836100200255,0.310538607027329,0
1790,0.342363226863298,0.342363226863298,0.342363226863298,0.229708037303866,0
1800,0.250018432975009,0.250018432975009,0.250018432975009,0.167550744586919,0
1810,0.179648346037585,0.179648346037585,0.179648346037585,0.120014699972556,0
1820,0.1272926299199,0.1272926299199,0.1272926299199,0.0845861148306017,0
1830,0.0887715674963105,0.0887715674963105,0.0887715674963105,0.058940860915707,0
1840,0.0609413943828455,0.0609413943828455,0.0609413943828455,0.0404400151350967,0
1850,0.0407361668327429,0.0407361668327429,0.0407361668327429,0.0273271456602123,0
1860,0.0271602058555806,0.0271602058555806,0.0271602058555806,0.0181928883484387,0
1870,0.017838896261229,0.017838896261229,0.017838896261229,0.0119370304305836,0
1880,0.0112340826256847,0.0112340826256847,0.0112340826256847,0.00740939428685863,0
1890,0.00686982639072909,0.00686982639072909,0.00686982639072909,0.00442793447781184,0
1900,0.00402620587557952,0.00402620587557952,0.00402620587557952,0.00248930205973208,0
1910,0.00252810085329958,0.00252810085329958,0.00252810085329958,0.00157389538761257,0
1920,0.00156711640872442,0.00156711640872442,0.00156711640872442,0.000982310484523166,0
1930,0.000605627992827599,0.000605627992827599,0.000605627992827599,0.000605627992827599,0
1940,0,0,0,0,0
1950,0,0,0,0,0
1960,0,0,0,0,0
1970,0,0,0,0,0
1980,0,0,0,0,0
1990,0,0,0,0,0
2000,0,0,0,0,0
