"iso3","year","gdpcap_nocc","gdpr","pop"
"LBR",2079,18741.3057394032,0.0433025055503291,13.9045348583742
"LBR",2080,19544.1075972436,0.0428359618589733,13.9717567209665
"LBR",2081,20372.992136494,0.0424109688879948,14.0348059495572
"LBR",2082,21228.3665425554,0.0419857034416258,14.0936217793309
"LBR",2083,22110.6209642159,0.0415601652577435,14.1481472399977
"LBR",2084,23020.1270757515,0.0411343540738891,14.1983292474946
"LBR",2085,23957.2366156052,0.0407082696272687,14.244118689875
"LBR",2086,24922.5217929388,0.040292008332246,14.2862302381518
"LBR",2087,25916.3204099487,0.0398755240447415,14.3246294112358
"LBR",2088,26938.9477435764,0.0394588165855199,14.3592846079515
"LBR",2089,27990.695064284,0.0390418857751538,14.3901671502734
"LBR",2090,29071.8281437936,0.0386247314340251,14.4172513227764
"LBR",2091,30183.603581829,0.0382423641381058,14.4405107270419
"LBR",2092,31326.3485212733,0.0378597915370269,14.4599256588526
"LBR",2093,32500.3665066267,0.0374770134653917,14.4754794773972
"LBR",2094,33705.9360689572,0.0370940297576263,14.4871586289305
"LBR",2095,34943.3093033933,0.0367108402479779,14.4949526663282
"LBR",2096,36210.8630569888,0.0362745767033688,14.4998664783338
"LBR",2097,37508.5930206253,0.0358381395548111,14.5018965597518
"LBR",2098,38836.4545528913,0.0354015286986602,14.5010411250422
"LBR",2099,40194.361245412,0.0349647440311875,14.4973001106666
"LBR",2100,41582.1835267365,0.0345277854485857,14.4906751757229
"LBY",2010,9545.71860037918,NA,5.65382471386786
"LBY",2011,9785.65063896518,0.0251350420676006,5.76121948201849
"LBY",2012,10052.9897703394,0.0273195049810715,5.86773579286156
"LBY",2013,10349.614740707,0.0295061446538785,5.9732498782537
"LBY",2014,10677.6454096252,0.0316949642219981,6.07763769705408
"LBY",2015,11039.4677346292,0.0338859655966697,6.1807752172286
"LBY",2016,11406.7890252097,0.033273460225653,6.28194870646662
"LBY",2017,11779.3342335401,0.0326599543050152,6.38100512059123
"LBY",2018,12156.8078985245,0.032045415937823,6.477793
"LBY",2019,12536.6685975653,0.0312467468608204,6.57672483398295
"LBY",2020,12920.0739923027,0.0305827175500115,6.67320921331543
"LBY",2021,13309.9139040877,0.0301731949845829,6.76708286596543
"LBY",2022,13706.0593315811,0.0297631848220867,6.85819421574617
"LBY",2023,14108.3689900586,0.029352686191169,6.94639446257678
"LBY",2024,14516.6891477227,0.0289416982184001,7.03153798231708
"LBY",2025,14930.8534831892,0.0285302200282647,7.11348272288729
"LBY",2026,15346.8401895168,0.0278608792723076,7.1938812132631
"LBY",2027,15764.1372400667,0.0271910729112148,7.27265889459278
"LBY",2028,16182.2147782187,0.0265208004589934,7.34974204883864
"LBY",2029,16600.5260242925,0.0258500614289721,7.42505791225794
"LBY",2030,17018.5082675232,0.0251788553338039,7.49853478852862
"LBY",2031,17434.2963676407,0.0244315244075157,7.57141231551164
"LBY",2032,17847.2090499646,0.0236839315804176,7.64365877866506
"LBY",2033,18256.5540058799,0.0229360767148112,7.71524248450443
"LBY",2034,18661.6296899285,0.0221879596729022,7.78613178323699
"LBY",2035,19061.7271985081,0.021439580316799,7.85629509158124
"LBY",2036,19457.0845255954,0.0207408973473409,7.92627031571107
"LBY",2037,19847.0447705793,0.0200420697392216,7.99604114722531
"LBY",2038,20230.9480916219,0.0193430974475219,8.06559119479013
"LBY",2039,20608.1334918679,0.0186439804273055,8.134903990238
"LBY",2040,20977.9406489435,0.0179447186336164,8.20396299476173
"LBY",2041,21337.9308556755,0.0171604168758168,8.27216357866346
"LBY",2042,21687.357421285,0.0163758411240933,8.33947443504038
"LBY",2043,22025.4848207471,0.0155909912348426,8.40586446124846
"LBY",2044,22351.5912210312,0.0148058670643603,8.47130278254455
"LBY",2045,22664.9710009741,0.0140204684688416,8.53575877572848
"LBY",2046,22974.9516908087,0.0136766418020715,8.59818056787171
"LBY",2047,23281.2678341782,0.0133326131646234,8.65851575613667
"LBY",2048,23583.6538430643,0.0129883823784809,8.71671339043701
"LBY",2049,23881.8443657493,0.0126439492654207,8.77272404476938
"LBY",2050,24175.5746600727,0.0122993136470089,8.82649988683416
"LBY",2051,24479.820668024,0.0125848511247073,8.87721707367954
"LBY",2052,24794.8908108524,0.0128706066560342,8.92481791770224
"LBY",2053,25121.1067875675,0.0131565804908649,8.96924796656255
"LBY",2054,25458.8041205933,0.0134427728794542,9.01045610662823
"LBY",2055,25808.3327286291,0.0137291840724396,9.04839466064428
"LBY",2056,26173.0968546728,0.0141335796418602,9.08348849347514
"LBY",2057,26553.6076919972,0.0145382428161684,9.11570232204767
"LBY",2058,26950.4028683776,0.0149431738610795,9.14500358359024
"LBY",2059,27364.0477052514,0.0153483730426609,9.17136249033557
"LBY",2060,27795.1365517187,0.0157538406273325,9.19475207984689
"LBY",2061,28240.2811887981,0.0160151987831072,9.21621539220974
"LBY",2062,28699.9389150922,0.0162766695990437,9.23573824336695
"LBY",2063,29174.5857702022,0.0165382531480018,9.25330767041871
"LBY",2064,29664.7173379098,0.0167999495029041,9.26891194593602
"LBY",2065,30170.8495881226,0.0170617587367363,9.28254059097643
"LBY",2066,30685.9467925972,0.0170726781481612,9.29463329069436
"LBY",2067,31210.1732705424,0.0170836012161639,9.30518373262233
"LBY",2068,31743.6964496085,0.0170945279425829,9.31418637057341
"LBY",2069,32286.6869264439,0.0171054583292554,9.32163642948662
"LBY",2070,32839.3185284632,0.0171163923780213,9.32752990963316
"LBY",2071,33396.577797408,0.0169692701893871,9.33246834879849
"LBY",2072,33958.3789621836,0.0168221177685803,9.33645012793671
"LBY",2073,34524.6327276925,0.0166749351062807,9.33947392198053
