"Model","Scenario","Region","Variable","Unit","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"GEM-E3_092019","EN_NPi2020_600","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",103451.123552596,117664.8625837713,132363.40187939975,148763.83984138197,165257.8849259229,183929.4183039104,203149.79384856366,227011.7599404019,250192.09622327486,276017.5909439427,303955.8326230046,333733.52912780805,365725.0928674402,399512.84722646436,434331.3333845108,471510.21333737904
"GEM-E3_092019","EN_NPi2020_600f","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.09093159576,"","","","",32673.935076288817,25832.01614948264,19952.610478613846,14416.014090868492,10109.027460237463,6952.61005069744,3566.9603359461325,2574.1622280007673,938.7623566987227,-852.3995542081966,-2802.804814598671,-3913.7299497462427,-5198.870959799033,-6670.269192256814,-6850.109846990195,-7074.6292853726645
"GEM-E3_092019","EN_NPi2020_600f","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455408,"","","","",103788.48871970657,118011.33489371151,133377.64678377524,150296.6760982168,167344.42988471594,185434.51501416595,204613.1634291676,227535.92653612385,249853.9513433347,274456.67531867005,302594.7229953478,331657.0870382881,363047.66565310815,396277.41163129674,431254.16283167474,468466.77095944557
"GEM-E3_092019","EN_NPi2100","World","Emissions|CO2","Mt CO2/yr",39564.718600141736,41577.93389774057,42024.090931594765,"","","","",42098.963539869525,43927.62105856658,45781.96741108969,47656.38222376475,50293.94788793249,51890.66192017389,54393.95281122155,57884.9095722148,61579.550095576655,65361.09099408692,69122.30504124575,72927.34875877674,76955.0531733467,81180.348341027,85696.89189640229,90379.75710449039
"GEM-E3_092019","EN_NPi2100","World","GDP|MER","billion US$2010/yr",68824.17643141751,77013.87477128833,90166.53584455258,"","","","",103995.29561081485,118541.1081362231,134870.16004533938,152640.33360816594,170904.66629183118,189816.01229683598,210351.1242204181,232717.60987076274,257016.70499712994,283243.1470655747,311226.35528876557,341163.5077295355,373051.04956803576,406873.24054021674,442643.30718620686,480356.8249568222
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,30235.2844566429,20141.06090515542,13132.13760107689,8080.672152957245,4390.466587765281,1803.534551700622,"",-14.91251596750294,"",-3.026941442502221,"",5.398149901180204,"",-3.824271593575304
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,140380.8700436258,161279.0180438325,184981.7706727816,209199.3148983138,237528.7426325665,266403.9601863957,"",339903.3659511809,"",423920.4967921894,"",520310.9869838308,"",628669.7687674686
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000f","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,35120.93932441416,27344.016068444,21416.72068029877,15524.49293308171,10705.89765443102,7240.974801705672,"",411.4420974314035,"",-5634.592424519546,"",-9517.228707038634,"",-11302.22808052998
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1000f","World","GDP|MER","billion US$2010/yr","","",78974.46501560954,"","","","",99993.36855447052,120959.2139289652,142940.9503058159,164971.491852326,189730.8777990655,214559.1727191116,243175.6273017832,271738.3466062008,"",341883.0557880538,"",421892.3872225759,"",513603.6057637089,"",615681.9622017851
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1200","World","Emissions|CO2","Mt CO2/yr",39410.65471359161,43215.73481723219,42275.15144532442,"","","","",44419.03054600862,43196.63054035071,34506.99519783558,26450.16079426241,20001.00608871779,14378.53113179628,10185.56605685827,6921.875751619452,"",990.5454951742327,"",-1.299688020012582,"",0.3613388683422727,"",1.12807248141894
